,<PER>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1763,0,0.12373261395097178,0.0004196358031283028,-5.994797187546422e-05,-5.994797187546422e-05,0.41963580312829574
1764,1,0.9999990262359839,0.0,0.0,0.0,4.649212079761885e-05
1765,1,0.9998391894222131,0.00811698965028181,-0.002609032387590582,0.008059011152779797,0.013451011420467
1766,1,0.9999988018513037,0.0,-0.0002499372161587862,-0.0002499372161587862,0.00014996232969527175
1767,1,0.9999988108260898,0.0,0.0,0.0,0.0002038214136715597
1768,0,0.1997603194436484,0.001635942949523884,-0.0008763980086735158,0.0007303316738946008,0.43819900433675424
1769,0,0.12940268429761084,0.00019562008208256348,0.0,0.00019562008208256348,0.16301673506879674
1770,0,0.12589397964289217,0.00034596818833160817,0.0,0.0001537636392584944,0.807259106107095
1771,0,0.03258404340407232,0.0001321229796264753,-3.14578522920174e-05,1.258314091680584e-05,0.9814849915109637
1772,1,0.999971912675334,0.001819903383484521,-0.0037697998657893646,-0.0020798895811251668,0.005524706699863724
1773,0,0.12087291710896184,0.0,0.0,0.0,0.033070565556487505
1774,0,0.07792868004235304,0.0,-0.0007461441197553158,-0.0007461441197553158,0.8502572527444442
1775,1,0.9997894167407271,0.0035992419002666173,-0.0015996630667851632,-0.0007427007095788258,0.020052919158628297
1776,0,0.1740747570783253,0.005686442064558628,-0.0006962990283133069,-0.0006962990283133069,0.6962990283133011
1777,0,0.005763234218623176,8.895992025896546e-06,-1.3686141578303406e-05,-4.790149552406861e-06,0.9997726422949963
1778,1,0.9999845863232815,0.0008036561228901709,-0.0024582422582522874,-0.0004727388958177476,0.0046801150685957015
1779,0,0.12513847575877796,0.0,0.0,0.0,0.03305295186444215
1780,1,0.999954187764944,0.008220439488875282,0.0,0.004583517775615309,0.0008967752169682124
1781,0,0.20136154258396252,0.001075767145311597,-0.0010757671453115725,-0.0010205995993981642,0.5240916861774367
1782,0,0.001260037807410522,9.350602603298458e-06,0.0,3.1756763558371792e-06,0.9999851991602966
1783,1,0.9998181944090061,0.0065207698629682264,0.0,0.0036834883195393034,0.01747168108322021
1784,1,0.9999967904370939,0.0008527687703752494,-0.001605211803059293,0.0008527687703752494,0.0003511400819192203
1785,0,0.11089133860246914,0.0008014310185675986,0.0,0.0007747166512820033,0.5877160802829008
1786,0,0.0014730637763606402,3.454589457312058e-05,0.0,1.811143987328635e-05,0.9999862589297014
1787,0,0.0013018444854187182,1.6730303776890565e-05,-1.2902183421161485e-05,1.2618618950366636e-05,0.9999901062577019
1788,0,0.23532934794710725,3.1549718185706644e-05,0.0,0.0,0.22084802729987274
1789,0,0.00786175250812456,2.2364620100968354e-05,-3.413547278568821e-05,7.062511610831287e-06,0.999345392932737
1790,1,0.9999988483126506,0.0,-0.0005570248423966861,-0.00018567494746556202,0.00013925621059917152
1791,0,0.0005850462478895345,2.4326247313493975e-06,-3.648937097024096e-06,-3.3682496280223128e-06,0.9999958895639445
1792,0,0.23580585486401417,0.00034700527137179727,-0.0011671995491596664,-0.0007886483440267864,0.22082153632750492
1793,1,0.999990839796899,0.0027365353801301665,0.0,0.0027365353801301665,0.00012162379467245184
1794,1,0.9979399975358447,0.015386845631826993,-0.00431406886873654,0.005895894120606605,0.061834987118557075
1795,1,0.9999987554882545,0.0,0.0,0.0,5.2559589797553586e-05
1796,0,0.13790495296167768,0.00026217671665719185,-0.0003204382092476703,-0.00011652298518095691,0.46609194072387894
1797,0,0.06945697595452857,0.00013863667855194478,-0.0003542937340772226,-0.00018484890473594463,0.9704567498636725
1798,1,0.9999850269673741,4.409688349285065e-05,-0.003748235096892305,-0.003748235096892305,0.0003086781844499545
1799,0,0.0633729364114623,3.4614887705632625e-05,-0.00017307443852813853,-9.692168557575166e-05,0.9761398332986874
1800,1,0.9999495568150666,0.0012820648814406495,-0.005921918738083,0.0012820648814406495,0.007692389288643897
1801,0,0.2422872149699996,0.0,0.0,0.0,0.03232220050293484
1802,0,0.13008955749932635,0.0005457180697072122,-8.025265730989925e-05,0.0004012632865494392,0.8667286989467764
1803,1,0.9999978925078516,0.0,-0.000988628662884678,-0.000988628662884678,0.0002471571657211695
1804,0,0.2743568852335021,0.0043057637184983405,0.0,0.0043057637184983405,0.09568363818885216
1805,0,0.023906731961469096,0.00012043048254973866,0.0,6.405876731369087e-05,0.9967544194010158
1806,0,0.01095406695049721,0.00011028388700434988,-4.555204028440543e-05,-2.876970965330746e-05,0.997349934648028
1807,1,0.9999856384026645,0.0037699741315840325,0.0,0.00353435074836003,0.00014137402993440122
1808,0,0.12355454048801201,0.0,-0.00116705755370232,-0.00116705755370232,0.36854449064283973
1809,0,0.0014584200096651205,5.798118246746976e-06,-1.8553978389590736e-05,-1.5075107441542515e-05,0.9999821269556498
1810,0,0.24932423011435628,0.0007679391071284082,-0.0009919213467075166,0.0007679391071284082,0.1279898511880679
1811,0,0.11856225782628656,0.0,0.0,0.0,0.09880188152190547
1812,0,0.0007044130779473971,4.497123538840004e-06,-1.0220735315545517e-05,-5.233016481559309e-06,0.9999967432729734
1813,0,0.09405139579327883,0.0,-0.0014212210919873165,-0.0010032148884616416,0.7733114765225148
1814,0,0.0012345865944539919,6.631991106685879e-06,-1.4507480545874669e-06,5.802992218350236e-06,0.9999799090549792
1815,1,0.995076732303978,0.015759133769520012,-0.0022513048242171446,0.00855495833202515,0.09743647279211802
1816,1,0.9998205919296367,0.0063037784090654095,-5.1670314828404996e-05,0.00341024077867473,0.01746456641200089
1817,0,0.24596805207846845,0.0,-0.002591109064921019,-0.0016857818012739108,0.24974545204058227
1818,0,0.22354649315677957,0.0005571946489451512,-0.0009472309032066631,0.00041789598670885107,0.5014751840506023
1819,1,0.9998832170620465,0.0,-0.010739277062848437,-0.010739277062848437,0.00011304502171419407
1820,1,0.9994997091856658,0.010531865349938909,0.0,0.00597233827770926,0.029155285785806496
1821,1,0.9999983698683749,0.0,0.0,0.0,6.015389616628819e-05
1822,0,0.20056747862859522,0.00013794186975834015,-0.0013242419496798353,-0.0008000628445982455,0.5241791050816107
1823,0,0.24733431539507206,0.0,-0.0022235918908482034,-0.0022235918908482034,0.06445193886516536
1824,0,0.002753213997576624,1.735906993475594e-05,-1.2773655235009221e-05,1.4738832963472267e-05,0.9999479341662423
1825,1,0.9999988700019153,0.0,0.0,0.0,9.999988700019153e-05
1826,0,0.11774522581546948,0.0009908434149969462,0.0,0.0009908434149969462,0.06605622766646255
1827,1,0.9918042816283039,0.01992495955287386,-0.009126300418702415,0.012566581204810133,0.12523577694983787
1828,0,0.001735609529886684,5.257510995658272e-06,-2.3553649260548742e-05,-1.4931331227669222e-05,0.9999785913741891
1829,0,0.26005619538271263,0.00028823962542419987,-0.0022418637532991992,0.00028823962542419987,0.0960798751413963
1830,0,0.036201686789140486,0.00036546144704748353,-2.940494401531348e-05,0.00024784167098622215,0.9913666839449007
1831,0,0.00260793771803419,2.3359869934263214e-05,0.0,2.022197695801906e-05,0.9999418950965316
1832,0,0.1296406846563061,0.0,-0.000680613594445604,-0.000680613594445604,0.19446102698445913
1833,0,0.06898284242577062,0.0,-0.001343914443113463,-0.0008578177296468956,0.9007086161292329
1834,0,0.2139182253429134,0.001204738019981769,-0.0007413772430656934,-0.0007104865246046125,0.3089071846107053
1835,0,0.2646396427775298,0.0014433140134515604,0.0,0.0014433140134515604,0.06414728948673612
1836,1,0.9998472487228456,0.007336889078222837,-0.0017996143022056016,0.005583418732484046,0.014673778156445674
1837,0,0.27329307902353833,0.0,0.0,0.0,0.03204656179919539
1838,0,0.19601145611544035,0.0,0.0,0.0,0.03266857601924006
1839,0,0.07260092831260288,0.00031103845985545924,-0.00015931238187719105,0.00031103845985545924,0.9710468990609371
1840,0,0.006546197057725379,6.85654598107947e-05,-3.247837569985071e-05,1.6239187849924955e-05,0.9996122298731698
1841,0,0.004334153324702471,3.6026572630341694e-05,0.0,3.0283205979128124e-05,0.9998679215522505
1842,0,0.010606348374783964,3.544041072983745e-05,-4.027319401117762e-05,3.2218555208953545e-06,0.9987752114772263
1843,0,0.004933273607068499,7.204488655813806e-06,-7.0243764394184e-05,-6.574095898430048e-05,0.9996228009941647
1844,0,0.13490952264188497,0.0,0.0,0.0,0.09859404821575027
1845,0,0.015478781077854815,1.7549638410265005e-05,-0.00016911469740801984,-8.296192703034881e-05,0.9987339677115146
1846,0,0.24216551010313064,0.0,0.0,0.0,0.03232321277404306
1847,0,0.039530602577348695,0.00018603654490817166,-0.0001384458008618977,0.00018603654490817166,0.9907527624179545
1848,0,0.17175082811729156,0.004814068499248425,-8.408853273795478e-05,-8.408853273795478e-05,0.7567967946416765
1849,0,0.24192206607658823,0.0,0.0,0.0,0.032325235980303076
1850,1,0.9985621505737731,0.011697746172855702,0.0,0.01104787138547483,0.051103790098586774
1851,1,0.9999988581982426,4.9659773461699494e-05,0.0,0.0,0.00024829886730849747
1852,0,0.005925444883006523,7.940590224397775e-06,-5.381955596536592e-05,-3.5291512108436736e-05,0.9996320804714697
1853,0,0.12858493578349306,0.0,0.0,0.0,0.03303826715917088
1854,1,0.9998614286813877,0.0003666693297937704,-0.005087536950888564,-0.004033362627731475,0.015262610852665693
1855,0,0.14982204948662126,0.0,-9.695128310178618e-05,-9.695128310178618e-05,0.19390256620356502
1856,1,0.9931391993755274,0.01443001130879558,-0.005670741286263527,-0.00010126323725470583,0.11589577503801082
1857,0,0.005540651544740588,0.0,-7.038940256476186e-05,-3.117244970725164e-05,0.999529516419627
1858,0,0.26812170775545974,0.0,0.0,0.0,0.03209500930757239
1859,0,0.26619642254899345,0.0020727535478451222,-0.001219266792850107,-0.001219266792850107,0.3048166982125197
1860,0,0.029324497659781724,9.132309359069092e-05,-8.480001547706807e-05,3.587692962491698e-05,0.9947694123271523
1861,1,0.9999860767177979,0.003565012751222096,0.0,0.003565012751222096,0.0003055725215333225
1862,0,0.023564845067234396,5.111680057968307e-05,-5.111680057970123e-06,5.111680057968307e-05,0.996777611303841
1863,1,0.9999985325069264,0.0,0.0,0.0,5.707428414513592e-05
1864,0,0.05703892034051232,0.0003372866511594044,-2.4984196382175224e-05,8.11986382420778e-05,0.9806297080004855
1865,1,0.9995863226200158,0.0,-0.022416979954277175,-0.017933583963421738,0.0007384416926114834
1866,1,0.9994765666522356,0.003473877160411162,-0.0033686081555502176,0.0025790906190931353,0.03184387397043565
1867,0,0.011587695428433945,0.00013161853053650583,-6.317689465752193e-05,-5.4402325955088406e-05,0.9985459183369552
1868,0,0.0007657057447307492,2.8908785503623887e-06,-2.262426691587874e-06,3.770711152646643e-07,0.9999925976818518
1869,0,0.14225803789027228,0.0008476750502080635,0.0,0.0005146598519120405,0.3935634161680229
1870,0,0.010043050891223653,0.00013380362147873544,0.0,0.00011668920477796682,0.9988595928993935
1871,0,0.013063272847617416,0.0,-0.00020694022240770325,-0.00020694022240770325,0.999069020763019
1872,1,0.999860380565743,0.0,-0.015344348940948929,-0.006476793179040766,0.0003477472847807123
1873,1,0.9999988113104693,0.0,0.0,0.0,0.00010256398064722762
1874,0,0.03219540212082017,0.00042216758987198853,-3.6888430182990775e-05,0.00041397016094243624,0.9918889004759365
1875,0,0.0012294962171836598,2.5437852769318066e-06,-1.512139025731618e-05,-1.2577604980384374e-05,0.99999025664271
1876,0,0.05345525970506071,0.0,-0.0011167765513685852,-0.0007917445700001176,0.9667617907369883
1877,0,0.028694490942866697,0.0003166439259296544,-0.00022565429204182436,0.0002729689016634934,0.9936068020551254
1878,0,0.11885868742307518,0.0003936804441283054,0.0,0.0003936804441283054,0.1312268147094399
1879,0,0.15038751658694524,6.368304746429333e-05,-0.0006049889509108573,-0.0006049889509108573,0.25473218985720136
1880,1,0.9999895881991062,0.004248784610498436,0.0,0.0001634147927114783,0.0002723579878524638
1881,0,0.0011874950020617776,4.930092729290565e-06,-1.6433642430968063e-06,3.2867284861933207e-07,0.999987141924428
1882,0,0.00042279195260434734,0.0,-3.694420201963354e-06,-3.5065683272872445e-06,0.9999981461924508
1883,0,0.1467424761683463,0.0007706388245164801,0.0,0.0007706388245164801,0.22476965715063982
1884,0,0.21560858398766722,0.0012996106944272914,0.0,0.0012996106944272914,0.22188475270709654
1885,1,0.9999896868200435,0.000821515454360274,-0.0017457203405155822,-0.0017457203405155822,0.00338875124923613
1886,0,0.14255454768809372,0.0,-0.0010595474982126086,-0.0010292747125494074,0.39354621362183445
1887,1,0.9999953917471687,0.0024353764510741185,-0.0002485078011300121,0.0004473140420340218,0.0008946280840680436
1888,0,0.13132531590768606,0.0,0.0,0.0,0.09864194985554788
1889,0,0.12715807840426055,3.13660775540676e-05,0.0,3.13660775540676e-05,0.3136607755408499
1890,0,0.06462009454438176,0.00043096325794038376,0.0,0.0003496494356874828,0.9676344848095421
1891,0,0.268806621867254,0.0,0.0,0.0,0.03208865009755927
1892,0,0.001512478493602692,2.0147192112690494e-05,0.0,1.7988564386330718e-05,0.9999842942361281
1893,0,0.21772456399063622,0.0,0.0,0.0,0.03251561588868522
1894,0,0.1403125106006516,0.0002232244486828444,0.0,6.377841390938008e-05,0.2551136556375484
1895,1,0.9998538662327409,0.004343623495725572,-0.005067560745013167,-0.002364861681006145,0.015492257134754541
1896,0,0.007752534751867516,9.413311927680306e-06,-1.8826623855358224e-05,-6.723794234056679e-06,0.9991558231808438
1897,1,0.999998774646593,5.0763935968657953e-05,0.0,5.0763935968657953e-05,0.0003553475517806057
1898,0,0.2570481174309965,0.0,0.0,0.0,0.032195405489854265
1899,0,0.1384638462564552,0.0009802190531971208,0.0,0.0009802190531971208,0.2845797251217394
1900,1,0.999910196203329,0.0,-0.009540379600423868,-0.00823347828529731,0.004116739142648655
1901,0,0.006090433102967875,1.0390697470333547e-05,-1.3359468176141249e-05,0.0,0.9997335351812976
1902,1,0.9999956582219457,0.0018184349434097686,0.0,0.0018184349434097686,9.570710228472466e-05
1903,1,0.9999995465576469,0.0,0.0,0.0,3.172587393901164e-05
1904,0,0.24388448855655628,0.001259246100717989,-9.444345755385267e-05,-9.444345755385267e-05,0.22036806762564787
1905,1,0.9999584664597201,0.006346945893014005,0.0,0.0059466880439050145,0.0021156486310046686
1906,1,0.9999990241501115,0.0,0.0,0.0,4.6541888864847415e-05
1907,0,0.013039404756715355,0.00019922696343338897,-3.1876314149342375e-05,0.0001653583796497138,0.9981270868012823
1908,1,0.9999964645738947,0.0,-0.0015192463973016487,-0.001281864147723266,0.0010444818981448834
1909,0,0.272462488904917,0.0,0.0,0.0,0.032054410459402
1910,0,0.2138882706878944,0.0013031603247209535,0.0,0.0008498871682962762,0.4816027287012192
1911,0,0.00519106280869104,3.0452650616158902e-05,-3.63946312241892e-05,-3.045265061615824e-05,0.9997382373012076
1912,0,0.23490424166257357,0.0,-0.0005752756938675205,-0.0005752756938675205,0.15979880385209086
1913,0,0.06558539304709665,0.00029904220663961494,0.0,0.00029904220663961494,0.9107194474933629
1914,0,0.014497768667634374,0.00016393000224162682,-1.6727551249145107e-05,7.694673574606809e-05,0.9986348095739842
1915,0,0.18719068674796757,0.0,-0.0016083799918860497,-0.0016083799918860497,0.643351996754416
1916,0,0.004848783683905055,9.863692718864738e-06,-2.7514511268411486e-05,-1.038283444090996e-05,0.9998669566596504
1917,1,0.9999987811983374,0.0,0.0,0.0,0.0002566731984595322
1918,1,0.9973554049751393,0.025677078643952782,-0.0005492423239348189,0.02437262812460759,0.06343748841447158
1919,1,0.9999813834283872,0.0,-0.004389733904426634,-0.0038958888401786377,0.00027435836902666463
1920,0,0.00038736555447645263,1.5072589668344627e-06,-3.4255885609873654e-06,-2.397911992691174e-06,0.9999978127234352
1921,0,0.2278795392017048,0.0021697073290826187,-0.0005725616562856944,0.0012355277846164744,0.3616178881804361
1922,1,0.9995853513935963,0.0028848062089281276,-0.003640350692218828,-0.0015797748286987365,0.028298575192342586
1923,1,0.999998550925557,0.0,0.0,0.0,5.671498133652206e-05
1924,1,0.9998445750158476,0.0018907627681218463,-0.005441707478984826,0.0003228131555329982,0.016601819427411332
1925,0,0.0005652468612116393,4.381758614043764e-06,-3.186733537485988e-07,1.1950250765574223e-06,0.999996984063213
1926,0,0.1452832061323391,6.506189258052983e-05,0.0,6.506189258052983e-05,0.1626547314513425
1927,0,0.11006090932189753,0.0,-0.0003505124500697433,0.0,0.6509516929866551
1928,1,0.9989689895356246,0.0014600704777067988,-0.010613589241791729,-0.00735650894536887,0.0434651749901947
1929,0,0.014987044961410552,5.836581767749607e-05,-0.0002221143617171411,2.5940363412220797e-05,0.9987039913704998
1930,0,0.13216762403327245,0.0,-0.0003296772861892629,-0.0003296772861892629,0.06593545723785105
1931,1,0.9992761686439989,0.0014358889829637674,-0.00902558789291511,-0.005640992433071943,0.03646132381740138
1932,0,0.1519374919184195,0.0002584520381346709,-0.0010338081525386835,-0.0010338081525386835,0.19383902860100297
1933,1,0.9999963258692497,0.0014348007306069226,0.0,0.0014348007306069226,0.00011956672755057689
1934,1,0.9992161992793448,0.027978053579821655,0.0,0.027978053579821655,7.993729594234759e-05
1935,0,0.13219998850452036,0.0005604488290715442,0.0,0.0005604488290715442,0.0659351563613568
1936,1,0.9999982993996275,0.0,0.0,0.0,0.00012267659932523186
1937,0,0.006182778957906486,1.2351662295730286e-05,-1.1579683402247572e-05,-2.3159366804495142e-06,0.9997126670606691
1938,0,0.16139605643063357,0.0006727505329581758,-0.001217358107257665,-0.001217358107257665,0.22425017765272626
1939,0,0.07007827851727814,0.0001625946137291898,-0.00010839640915278678,0.0,0.943048759629265
1940,0,0.24356385411170645,0.0,-0.001046154781424728,-3.170166004315651e-05,0.1902099602590445
1941,0,0.14292495067787353,0.0,-0.0017365164442806114,-0.0008682582221403165,0.6753119505535705
1942,0,0.004193969076092815,5.527107374924519e-06,-2.653011539963828e-05,-1.1054214749848056e-06,0.9998537241238667
1943,1,0.999851663628072,0.0005675815529223843,-0.010329984263187392,-0.005675815529223842,0.012430036009000214
1944,1,0.9999973762332505,0.001485218143818878,-0.0005940872575275511,4.950727146062926e-05,0.0006931018004488097
1945,1,0.9989435818074642,0.004150735104463147,-0.01106862694523506,-0.0065839246484587855,0.04389283098972524
1946,1,0.9999442125955641,0.0,-0.008636931536044825,-0.005911910356223196,0.00032330759760595604
1947,1,0.9999984290055128,0.0,0.0,0.0,5.9052700425505664e-05
1948,1,0.9998380137354156,0.0,-0.012659133887231248,-0.012659133887231248,0.0012145294504354702
1949,0,0.05669520772214626,6.705884784339412e-05,-0.00010363640121253295,-5.4866330053692e-05,0.9814976820715641
1950,1,0.9976692618969765,0.012713771157617914,-0.012868817147344962,0.002170643856178668,0.06573949964426824
1951,0,0.09987896365947668,0.00025479327464152806,-0.00012739663732075837,-0.00012739663732075837,0.6369831866038054
1952,0,0.000312106666331305,2.112567282178042e-06,-3.0179532602544736e-07,1.5592758511314036e-06,0.9999988127852819
1953,1,0.9996543628222656,0.002630314407641908,-0.021716954852838317,-0.004383857346069847,0.013758567670742287
1954,0,0.23878194445465994,6.304473780980426e-05,-0.0002837013201441612,6.304473780980426e-05,0.22065658233433924
1955,1,0.9999953288973166,0.0,-0.0019186582659361682,-0.0019186582659361682,9.359308614322772e-05
1956,0,0.12761377081139824,0.0004189552554543517,-0.0014523782189084392,-0.0008379105109087283,0.5306766569088568
1957,1,0.9999981769130508,0.0009251532768184391,0.0,0.0009251532768184391,9.25153276818439e-05
1958,1,0.9999988557441029,0.0,0.0,0.0,5.0398087679876164e-05
1959,0,0.010535736065044795,0.00015244634177717526,0.0,6.662469751743143e-05,0.9993704627614838
1960,0,0.005629368363696936,1.2420007421288067e-06,-3.850202300597977e-05,-2.6703015955759966e-05,0.9998105974133554
1961,1,0.9998036620649636,0.012493062619369687,-0.002869220123108828,0.012493062619369687,0.008308783273169314
1962,1,0.9997998674955293,0.007634502874794394,-0.0018286234430645253,0.007634502874794394,0.016686188917963793
1963,0,0.016484591873663103,3.676177336627952e-05,-0.00010722183898498624,-0.00010722183898498624,0.9956313620034396
1964,0,0.006591236310401076,3.590632265677846e-05,-1.4556617293288284e-05,1.2615734987516685e-05,0.9995543874724835
1965,0,0.006648998456204832,2.3449810866850273e-05,-2.638103722520667e-05,1.563320724456685e-05,0.9995481881994921
1966,1,0.9999255793920019,0.003679180747722316,-0.0016772735761675264,0.0014067455800114738,0.011308070239323
1967,0,0.22151877400123293,0.0,-0.0004540648368985817,-0.0004540648368985817,0.06486640527122488
1968,0,0.00680975264974477,2.0816974091692092e-05,-8.977320077042201e-05,-7.676259196311474e-05,0.9992147564012196
1969,0,0.26663844546301224,0.0008820742524768983,-3.150265187421291e-05,0.0008820742524768983,0.18901591124504646
1970,0,0.12325074933773965,0.0,0.0,0.0,0.03306082332020913
1971,0,0.0027963158765149923,1.8034514463300957e-05,-6.118853121477049e-06,7.084987824868192e-06,0.9999494180097952
1972,1,0.9997118276002599,0.015744896845005876,-0.008555717530871117,0.015744896845005876,0.0020200999725667915
1973,0,0.2451306962902285,0.0,-0.001561951120704979,-0.001561951120704979,0.15938276741887417
1974,0,0.2765983364487453,0.0,-3.196190622239335e-05,-3.196190622239335e-05,0.06392381244482212
1975,1,0.9999724376608645,0.0002467240162005587,-0.004194308275409498,-0.003306101817087487,0.004934480324011174
1976,0,0.12916337484981197,0.001007671827506721,0.0,0.00012092061930081153,0.7859840254552453
1977,1,0.9997432513760112,0.018437155236104216,0.0,0.013074547757458945,0.00045965206959816605
1978,0,0.13049240458111505,0.0,-9.779595646848863e-05,-9.779595646848863e-05,0.1629932607808082
1979,0,0.2561387321833945,3.2061425983662546e-05,0.0,3.2061425983662546e-05,0.09618427795095551
1980,0,0.23745990454213686,0.0003648084566004033,-0.0012464288933846752,0.0,0.3344077518836904
1981,1,0.9999964837788622,0.0003725942839285966,-0.0015369514212054609,-0.0015369514212054609,0.00046574285491074577
1982,0,0.12772770195489452,0.0002793558487470184,0.0,0.0002793558487470184,0.3414349262463766
1983,0,0.057605812663735594,0.002296897874680691,0.0,0.0008396223323412601,0.9554323092159195
1984,1,0.9950151848572861,0.015522628622035418,-0.003917382617548371,-0.002938036963161278,0.09837527098318347
1985,0,0.07968403577296311,0.0026994308362492097,0.0,0.0005647344845709728,0.9374592443878014
1986,0,0.21349110475558722,0.0008045425212862103,-0.000603406890964645,0.0,0.45973858359211245
1987,1,0.9999547338003957,0.0031613354911004727,-0.00164146265884063,0.002674976184777323,0.00820731329420315
1988,1,0.9998917283255303,0.0103557715739803,-0.00023323809851306983,0.0103557715739803,0.00018659047881045584
1989,0,0.0006013572708790126,2.562322032588366e-06,-3.942033896289827e-06,-1.1826101688869919e-06,0.999995448641321
1990,1,0.9999901673216136,0.003966384761076413,0.0,0.0013836225910731671,0.00032284527125040564
1991,1,0.9987739729571147,0.0009089127946585403,-0.012785373311530132,-0.011088736094834191,0.046475740900206695
1992,0,0.22803280843591164,0.0,0.0,0.0,0.03243709935076979
1993,0,0.03554361248257841,0.00011555658766757522,-0.00013149542734585974,7.969419839142972e-05,0.9921927699733212
1994,1,0.9993313751627092,0.002960723837184743,-0.00882411810298198,-0.0023221363428899944,0.03523841900335567
1995,1,0.9999988968173824,0.0,0.0,0.0,4.948529774432811e-05
1996,0,0.1660654376046604,0.002200068846159113,-0.0006626713392045366,0.0004506165106591037,0.5831507785000046
1997,0,0.2341143382976971,0.0018446303739805296,0.0,0.0018446303739805296,0.3074383956634236
1998,1,0.9999092192523668,0.004434779587364884,-0.0012823459047802074,-0.00010686215873168396,0.012556303650972865
1999,0,0.008330521897516863,2.5419632300491217e-05,-2.1352491132411322e-05,-6.100711752118037e-06,0.9994999420553005
2000,0,0.08568370961439412,0.0,-0.0005778668787947493,-0.00017933799686732565,0.7970577638548291
2001,0,0.08978008352178332,0.0015640009777091368,-4.284934185504041e-05,0.001542576306781626,0.9426855208109929
2002,0,0.014428202071248465,2.4771378614598854e-05,-0.00016439187626051874,-0.00013061272360424667,0.9976109751151974
2003,1,0.9999988154518848,0.00014949900066555313,0.0,0.00014949900066555313,0.00029899800133110626
2004,0,0.2603254693436775,0.0006725101311621892,0.0,0.0006725101311621892,0.09607287588030909
2005,1,0.9999990599239662,0.0,0.0,0.0,4.568083047480546e-05
2006,0,0.042337246161651375,0.00023044323860138958,-0.00015005606234509597,-8.574632134005349e-05,0.9860826954106142
2007,1,0.9999990859114878,0.0,0.0,0.0,4.504500386988684e-05
2008,0,0.14037380570462352,0.0007487471083502544,0.0,0.0007487471083502544,0.16277111051092708
2009,0,0.24402489142138323,0.0008384741529881627,-0.00026021611644461287,0.0008384741529881627,0.43369352740767164
2010,0,0.0020548540171841626,3.1219295308175607e-06,-3.7463154369810176e-06,-3.121929530815897e-07,0.9999540287208861
2011,1,0.9999701746462747,0.004438713509916881,-0.004258765664920251,-0.004258765664920251,0.0006598087649876445
2012,0,0.18010722601611234,8.82229860475594e-05,-0.0005734494093091948,-0.000397003437214076,0.7278396348924452
2013,0,0.00309867743957041,3.789272319865989e-05,-2.5103929119112122e-05,2.320929295917934e-05,0.9998942334046369
2014,1,0.9999983552582085,0.0,0.0,0.0,6.0422861344906856e-05
2015,1,0.9997751832229059,0.00417621000254501,-0.002325389660508017,0.0015660787509543788,0.020548851489795333
2016,1,0.9999990371891551,0.0,0.0,0.0,4.622990324946397e-05
2017,1,0.9998857351519885,0.0033371660439965234,-0.0030843504346028472,0.0019213986313919376,0.014208237247924591
2018,1,0.9999989754111563,0.00013704247984255944,0.0,0.00013704247984255944,0.0003654466129134919
2019,1,0.9995280775391098,0.001818504624502604,-0.008053377622797247,-0.003701955842737444,0.02929091377323837
2020,0,0.11572896107554116,0.00015658285016369788,-0.0014519500651543951,-0.0009252622964219339,0.8967926873012414
2021,1,0.9995169821647264,0.0022378148578055717,-0.003568407475960236,0.002116851892518784,0.030664111700200673
2022,0,0.0010413748471401986,2.3182877273832286e-07,-1.9009959364536093e-05,-1.3793811977925577e-05,0.9999934112064217
2023,1,0.9999988381274426,0.0,0.0,0.0,5.0784563411073214e-05
2024,0,0.12547752820488361,0.0,-0.0005248014523605944,0.0,0.6497541791131196
2025,0,0.24183100999248588,0.0,-0.001148537778328444,-0.001148537778328444,0.15951913587894848
2026,1,0.9998794903406446,0.008373031321763947,-0.007605503450602251,0.008373031321763947,0.006209998230308261
2027,0,0.004385281918317095,4.743694382795114e-06,-2.5826780528549928e-05,-1.6339391762960638e-05,0.9998653604624433
2028,1,0.9999946688141137,0.0003269330102143195,-0.0028489876604390705,0.0003269330102143195,0.0006071613046837363
2029,1,0.9999875910206515,0.0009161124103405806,-0.0026465469632061217,0.0009161124103405806,0.003715344775270132
2030,0,0.11387266579014807,2.839717351376212e-05,-0.0002271773881100213,-0.00014198586756876015,0.5111491232475475
2031,1,0.9992715595508294,0.014562073934466917,-0.0029588277715450707,0.008528385929747556,0.03405552748817562
2032,1,0.9999966624887594,0.0020636453183524796,-0.00045858784852277325,-0.00045858784852277325,0.0003210114939659413
2033,0,0.0010978226358539548,8.860851945685199e-06,-1.8460108220183647e-07,8.676250863483362e-06,0.9999840622870142
2034,1,0.9996253574007585,0.00950074510026976,-5.249030442137988e-05,0.008713390533949062,0.02409304972941337
2035,1,0.9997729538632338,5.147366286687092e-05,-0.0100888379219067,-0.006176839544024509,0.017655466363336723
2036,0,0.13381071468668193,0.0,0.0,0.0,0.033015226915046124
2037,1,0.9999295381344956,0.0009725827982770583,-0.004233595710147195,-0.0009725827982770583,0.010870043039567122
2038,0,0.04005193735048565,0.0003959112264429788,-1.9471043923425946e-05,0.0003764401825195529,0.9800425441457354
2039,1,0.9999988612602333,0.0,0.0,0.0,5.027646361288252e-05
2040,1,0.9999248748681298,0.002535336377105347,-0.005896131109547319,-0.0038324852212057573,0.009551732397466657
2041,1,0.9986183797546597,0.011858103017000764,-0.0028607096772531025,0.010658450571701075,0.04997013839459855
